region,time,sector,polymer,waste_category,secondary_raw_material,value
East,2020,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2025,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2030,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2035,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2040,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2045,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2050,Electrical and Electronics,PET,Mechanical recycling,Granulate,0.5
East,2020,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,PMMA,Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,PC,Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,PUR,Mechanical recycling,Granulate,0.6
East,2020,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2025,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2030,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2035,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2040,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2045,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2050,Electrical and Electronics,Other Plastics,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2025,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2030,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2035,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2040,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2045,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2050,Agriculture,"PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2020,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2025,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2030,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2035,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2040,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2045,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2050,Agriculture,"PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2020,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2025,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2030,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2035,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2040,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2045,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2050,Agriculture,PP,Mechanical recycling,Granulate,0.7
East,2020,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PS,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PS-E,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PVC,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2025,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2030,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2035,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2040,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2045,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2050,Agriculture,PET,Mechanical recycling,Granulate,0.5
East,2020,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2025,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2030,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2035,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2040,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2045,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2050,Agriculture,"ABS, SAN",Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PMMA,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2025,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2030,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2035,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2040,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2045,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2050,Agriculture,"PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PC,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,Other Thermoplastics,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,PUR,Mechanical recycling,Granulate,0.6
East,2020,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2025,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2030,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2035,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2040,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2045,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2050,Agriculture,Other Plastics,Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2025,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2030,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2035,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2040,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2045,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2050,"Household, Leisure, Sports","PE-LD, -LLD",Mechanical recycling,Granulate,0.4
East,2020,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2025,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2030,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2035,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2040,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2045,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2050,"Household, Leisure, Sports","PE-HD, -MD",Mechanical recycling,Granulate,0.4
East,2020,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2025,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2030,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2035,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2040,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2045,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2050,"Household, Leisure, Sports",PP,Mechanical recycling,Granulate,0.7
East,2020,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports",PS,Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports",PS-E,Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports",PVC,Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2025,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2030,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2035,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2040,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2045,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2050,"Household, Leisure, Sports",PET,Mechanical recycling,Granulate,0.5
East,2020,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports","ABS, SAN",Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports",PMMA,Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2040,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2045,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2050,"Household, Leisure, Sports","PA (PA6, PA66)",Mechanical recycling,Granulate,0.6
East,2020,"Household, Leisure, Sports",PC,Mechanical recycling,Granulate,0.6
East,2025,"Household, Leisure, Sports",PC,Mechanical recycling,Granulate,0.6
East,2030,"Household, Leisure, Sports",PC,Mechanical recycling,Granulate,0.6
East,2035,"Household, Leisure, Sports",PC,Mechanical recycling,Granulate,0.6
